,ID,Name,Status,Latitude,Longitude,Maximum.Wind,date_time,diff,rapid_int,i,n,persistence,product,Initial.Max,speed,speed_z,speed_m,Jday,Maximum.Wind_p,Latitude_p,Longitude_p,i_p,year,month,season,distance_travelled_km,speed_p,speed_z_p,distance_travelled_km_p,Maximum.Wind_step_2,Maximum.Wind_step_3,Maximum.Wind_step_1,Maximum.Wind_step_4,Maximum.Wind_step_5,diff_step_1,diff_step_2,diff_step_3,diff_step_4,diff_step_5,rapid_int_step_1,rapid_int_step_2,rapid_int_step_3,rapid_int_step_4,rapid_int_step_5
7026,AL141981,              FLOYD, TS,40.6,-33.4,35,9/12/1981 12:00,-5.0,0.0,37,37,0.0,0.0,100.0,31.77246784,0.038708794,9.266243887,1,,39.0,-35.2,,1981,9,4,235.14489359541705,,,,,,,,,,,,,,,,,,
7027,AL141984,           HORTENSE, TS,28.5,-60.1,40,9/24/1984 18:00,5.0,0.0,8,40,5.0,200.0,40.0,5.2256515210000005,0.033988597,9.266243887,14,,28.4,-59.8,,1984,9,4,31.366927752892646,,,,55,60,45,65,65,5,15,20,25,25,0.0,0.0,1.0,1.0,1.0
7028,AL141984,           HORTENSE, TS,28.7,-60.3,45,9/25/1984 0:00,10.0,0.0,9,40,5.0,200.0,40.0,5.777811288,0.033834866,9.266243887,15,,28.5,-60.1,,1984,9,4,29.59416944305371,,,,60,65,55,65,60,10,15,20,20,15,0.0,0.0,1.0,1.0,0.0
7029,AL141984,           HORTENSE, TS,28.9,-60.4,55,9/25/1984 6:00,20.0,0.0,10,40,5.0,225.0,45.0,4.928524225,0.033834866,9.266243887,15,,28.7,-60.3,,1984,9,4,24.280022347275803,,,,65,65,60,60,,5,10,10,5,,0.0,0.0,0.0,0.0,
7030,AL141984,           HORTENSE, TS,29.3,-60.6,60,9/25/1984 12:00,20.0,0.0,11,40,15.0,825.0,55.0,4.436626041999999,0.033911937999999996,9.266243887,15,,28.9,-60.4,,1984,9,4,48.53742857516624,,,,65,60,65,,,5,5,0,,,0.0,0.0,0.0,,
7031,AL141984,           HORTENSE, HU,29.7,-60.8,65,9/25/1984 18:00,25.0,0.0,12,40,15.0,900.0,60.0,6.068117243,0.034064843,9.266243887,15,,29.3,-60.6,,1984,9,4,48.50705988767063,,,,60,,65,,,0,-5,,,,0.0,0.0,,,
7032,AL141984,           HORTENSE, HU,30.2,-61.1,65,9/26/1984 0:00,20.0,0.0,13,40,10.0,650.0,65.0,8.087030715,0.034216086,9.266243887,16,,29.7,-60.8,,1984,9,4,62.66177842571955,,,,,,60,,,-5,,,,,0.0,,,,
7033,AL141984,           HORTENSE, TS,30.8,-61.0,60,9/26/1984 6:00,5.0,0.0,14,40,5.0,325.0,65.0,9.2589871,0.034513563,9.266243887,16,,30.2,-61.1,,1984,9,4,67.40136306464267,,,,,,,,,,,,,,,,,,
7034,AL141984,           HORTENSE, TS,32.3,-60.2,35,9/28/1984 6:00,-5.0,0.0,22,40,0.0,0.0,65.0,2.886811025,0.036939142,9.266243887,18,,32.7,-59.9,,1984,9,4,52.629065411451755,,,,40,45,40,45,45,5,5,10,10,10,0.0,0.0,0.0,0.0,0.0
7035,AL141984,           HORTENSE, TS,31.7,-61.0,40,9/28/1984 12:00,5.0,0.0,23,40,0.0,0.0,65.0,6.376587943,0.036881517,9.266243887,18,,32.3,-60.2,,1984,9,4,100.70771307005344,,,,45,45,40,45,40,0,5,5,5,0,0.0,0.0,0.0,0.0,0.0
7036,AL141984,           HORTENSE, TS,31.1,-61.7,40,9/28/1984 18:00,5.0,0.0,24,40,5.0,325.0,65.0,12.65904632,0.036764921,9.266243887,18,,31.7,-61.0,,1984,9,4,94.15399653792151,,,,45,45,45,40,,5,5,5,0,,0.0,0.0,0.0,0.0,
7037,AL141984,           HORTENSE, TS,30.6,-62.4,45,9/29/1984 0:00,10.0,0.0,25,40,5.0,325.0,65.0,16.23200401,0.036526357,9.266243887,19,,31.1,-61.7,,1984,9,4,86.92753159480195,,,,45,40,45,,,0,0,-5,,,0.0,0.0,0.0,,
7038,AL141984,           HORTENSE, TS,30.5,-63.2,45,9/29/1984 6:00,10.0,0.0,26,40,5.0,325.0,65.0,15.07135033,0.036155173,9.266243887,19,,30.6,-62.4,,1984,9,4,77.41020911089146,,,,40,,45,,,0,-5,,,,0.0,0.0,,,
7039,AL141984,           HORTENSE, TS,30.6,-64.0,45,9/29/1984 12:00,5.0,0.0,27,40,5.0,325.0,65.0,13.16987558,0.035768127999999996,9.266243887,19,,30.5,-63.2,,1984,9,4,77.41020911089078,,,,,,40,,,-5,,,,,0.0,,,,
7040,AL141984,           HORTENSE, TS,30.9,-64.7,40,9/29/1984 18:00,0.0,0.0,28,40,0.0,0.0,65.0,12.76124542,0.035433598,9.266243887,19,,30.6,-64.0,,1984,9,4,74.74921409716805,,,,,,,,40,,,,,0,,,,,0.0
7041,AL141984,           HORTENSE, TS,37.4,-59.8,40,10/1/1984 0:00,0.0,0.0,33,40,0.0,0.0,65.0,38.48622701,0.036526357,9.266243887,21,,35.8,-62.2,,1984,10,4,278.4667785836902,,,,50,50,45,50,50,5,10,10,10,10,0.0,0.0,0.0,0.0,0.0
7042,AL141984,           HORTENSE, TS,38.8,-57.0,45,10/1/1984 6:00,10.0,0.0,34,40,5.0,325.0,65.0,46.35093927,0.037437426,9.266243887,21,,37.4,-59.8,,1984,10,4,290.2591458759099,,,,50,50,50,50,50,5,5,5,5,5,0.0,0.0,0.0,0.0,0.0
7043,AL141984,           HORTENSE, TS,40.0,-54.0,50,10/1/1984 12:00,15.0,0.0,35,40,10.0,650.0,65.0,47.33525977,0.038367464,9.266243887,21,,38.8,-57.0,,1984,10,4,290.2372004466976,,,,50,50,50,50,45,0,0,0,0,-5,0.0,0.0,0.0,0.0,0.0
7044,AL141984,           HORTENSE, TS,40.9,-50.4,50,10/1/1984 18:00,15.0,0.0,36,40,10.0,650.0,65.0,48.35526869,0.039019939,9.266243887,21,,40.0,-54.0,,1984,10,4,320.6066954580112,,,,50,50,50,45,,0,0,0,-5,,0.0,0.0,0.0,0.0,
7045,AL141984,           HORTENSE, TS,41.7,-46.8,50,10/2/1984 0:00,10.0,0.0,37,40,5.0,325.0,65.0,50.80721879,0.039491092,9.266243887,22,,40.9,-50.4,,1984,10,4,313.5845398311354,,,,50,45,50,,,0,0,-5,,,0.0,0.0,0.0,,
7046,AL141984,           HORTENSE, TS,42.3,-43.0,50,10/2/1984 6:00,5.0,0.0,38,40,0.0,0.0,65.0,52.84842355,0.03981992,9.266243887,22,,41.7,-46.8,,1984,10,4,320.988310063278,,,,45,,50,,,0,-5,,,,0.0,0.0,,,
7047,AL141984,           HORTENSE, TS,42.8,-39.0,50,10/2/1984 12:00,0.0,0.0,39,40,0.0,0.0,65.0,52.87283189,0.040020722,9.266243887,22,,42.3,-43.0,,1984,10,4,332.31339883356014,,,,,,45,,,-5,,,,,0.0,,,,
7048,AL141984,           HORTENSE, TS,43.2,-35.0,45,10/2/1984 18:00,-5.0,0.0,40,40,0.0,0.0,65.0,54.44166904,0.040166059,9.266243887,22,,42.8,-39.0,,1984,10,4,328.28518941689464,,,,,,,,,,,,,,,,,,
7049,AL141985,            UNNAMED, TD,11.2,-77.0,20,12/7/1985 12:00,,,1,10,,,,,,,87,,,,,1985,12,1,,,,,25,25,20,30,30,0,5,5,10,10,0.0,0.0,0.0,0.0,0.0
7050,AL141985,            UNNAMED, TD,11.1,-77.5,20,12/7/1985 18:00,,,2,10,,,20.0,422.9247311000001,0.040314739,9.266243887,87,20,11.2,-77.0,1,1985,12,1,55.66981409291906,,,,25,30,25,30,30,5,5,10,10,10,0.0,0.0,0.0,0.0,0.0
7051,AL141985,            UNNAMED, TD,11.0,-77.9,25,12/8/1985 0:00,,,3,10,,,20.0,451.84074569999996,0.040354078,9.266243887,88,20,11.1,-77.5,2,1985,12,1,45.04728998244549,422.9247311000001,0.040314739,55.66981409291906,30,30,25,30,25,0,5,5,5,0,0.0,0.0,0.0,0.0,0.0
7052,AL141985,            UNNAMED, TD,10.9,-78.3,25,12/8/1985 6:00,,,4,10,5.0,125.0,25.0,8.39081848,0.015409161000000001,9.266243887,88,25,11.0,-77.9,3,1985,12,1,45.06164409990538,451.84074569999996,0.040354078,45.04728998244549,30,30,30,25,,5,5,5,0,,0.0,0.0,0.0,0.0,
7053,AL141985,            UNNAMED, TD,10.6,-78.8,30,12/8/1985 12:00,10.0,0.0,5,10,5.0,125.0,25.0,7.509075965,0.015278568000000001,9.266243887,88,25,10.9,-78.3,4,1985,12,1,64.00246409237106,8.39081848,0.015409161000000001,45.06164409990538,30,25,30,,,0,0,-5,,,0.0,0.0,0.0,,
7054,AL141985,            UNNAMED, TD,10.3,-79.4,30,12/8/1985 18:00,10.0,0.0,6,10,5.0,150.0,30.0,8.991386447,0.01514779,9.266243887,88,30,10.6,-78.8,5,1985,12,1,73.60363569601016,7.509075965,0.015278568000000001,64.00246409237106,25,,30,,,0,-5,,,,0.0,0.0,,,
7055,AL141985,            UNNAMED, TD,10.2,-79.8,30,12/9/1985 0:00,5.0,0.0,7,10,5.0,150.0,30.0,11.45812508,0.015016827,9.266243887,89,30,10.3,-79.4,6,1985,12,1,45.15851887773965,8.991386447,0.01514779,73.60363569601016,,,25,,,-5,,,,,0.0,,,,
7056,AL141985,            UNNAMED, TD,10.0,-80.2,25,12/9/1985 6:00,0.0,0.0,8,10,0.0,0.0,30.0,9.838847455,0.01462285,9.266243887,89,30,10.2,-79.8,7,1985,12,1,49.11232691878868,11.45812508,0.015016827,45.15851887773965,,,,,,,,,,,,,,,
7057,AL141987,            UNNAMED, TD,16.5,-77.5,30,10/31/1987 18:00,,,1,17,,,,,,,50,,,,,1987,10,4,,,,,30,30,30,30,25,0,0,0,0,-5,0.0,0.0,0.0,0.0,0.0
7058,AL141987,            UNNAMED, TD,17.5,-78.5,30,11/1/1987 0:00,,,2,17,,,30.0,67.72145198,0.013564515,9.266243887,51,30,16.5,-77.5,1,1987,11,4,153.85485037436254,,,,30,30,30,25,,0,0,0,-5,,0.0,0.0,0.0,0.0,
7059,AL141987,            UNNAMED, TD,18.4,-79.3,30,11/1/1987 6:00,,,3,17,,,30.0,77.47049694,0.013164865,9.266243887,51,30,17.5,-78.5,2,1987,11,4,131.0590016539726,67.72145198,0.013564515,153.85485037436254,30,25,30,,,0,0,-5,,,0.0,0.0,0.0,,
7060,AL141987,            UNNAMED, TD,19.5,-79.9,30,11/1/1987 12:00,,,4,17,0.0,0.0,30.0,23.73004173,0.022023165,9.266243887,51,30,18.4,-79.3,3,1987,11,4,137.6313575078706,77.47049694,0.013164865,131.0590016539726,25,,30,,25,0,-5,,,-5,0.0,0.0,,,0.0
7061,AL141987,            UNNAMED, TD,20.1,-80.3,30,11/1/1987 18:00,0.0,0.0,5,17,0.0,0.0,30.0,22.24364666,0.023193251,9.266243887,51,30,19.5,-79.9,4,1987,11,4,78.75546572928667,23.73004173,0.022023165,137.6313575078706,,,25,25,25,-5,,,-5,-5,0.0,,,0.0,0.0
7062,AL141987,            UNNAMED, TD,20.3,-80.5,25,11/2/1987 0:00,-5.0,0.0,6,17,0.0,0.0,30.0,18.01852588,0.024222202,9.266243887,52,30,20.1,-80.3,5,1987,11,4,30.49878634155875,22.24364666,0.023193251,78.75546572928667,,25,,25,25,,,0,0,0,,,0.0,0.0,0.0
7063,AL141987,            UNNAMED, TD,21.4,-81.4,25,11/2/1987 18:00,-5.0,0.0,9,17,0.0,0.0,30.0,9.055411996,0.026314714,9.266243887,52,,21.1,-81.1,,1987,11,4,45.60038691916624,,,,25,25,25,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7064,AL141987,            UNNAMED, TD,22.3,-81.8,25,11/3/1987 0:00,0.0,0.0,10,17,0.0,0.0,30.0,8.306347275,0.026740797,9.266243887,53,,21.4,-81.4,,1987,11,4,108.25573338162853,,,,25,25,25,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7065,AL141987,            UNNAMED, TD,23.2,-82.2,25,11/3/1987 6:00,0.0,0.0,11,17,0.0,0.0,30.0,12.64761596,0.027161665,9.266243887,53,25,22.3,-81.8,10,1987,11,4,108.15490930936593,8.306347275,0.026740797,108.25573338162853,25,25,25,25,20,0,0,0,0,-5,0.0,0.0,0.0,0.0,0.0
7066,AL141987,            UNNAMED, TD,24.0,-82.9,25,11/3/1987 12:00,0.0,0.0,12,17,0.0,0.0,30.0,18.03416576,0.027473844,9.266243887,53,25,23.2,-82.2,11,1987,11,4,114.01963707556835,12.64761596,0.027161665,108.15490930936593,25,25,25,20,,0,0,0,-5,,0.0,0.0,0.0,0.0,
7067,AL141987,            UNNAMED, TD,24.9,-83.6,25,11/3/1987 18:00,0.0,0.0,13,17,0.0,0.0,30.0,18.32951764,0.028392167000000003,9.266243887,53,25,24.0,-82.9,12,1987,11,4,122.61944809145446,18.03416576,0.027473844,114.01963707556835,25,20,25,,,0,0,-5,,,0.0,0.0,0.0,,
7068,AL141987,            UNNAMED, TD,25.7,-83.9,25,11/4/1987 0:00,0.0,0.0,14,17,0.0,0.0,30.0,19.709609699999998,0.029282467000000003,9.266243887,54,25,24.9,-83.6,13,1987,11,4,93.92916866830413,18.32951764,0.028392167000000003,122.61944809145446,20,,25,,,0,-5,,,,0.0,0.0,,,
7069,AL141987,            UNNAMED, TD,26.7,-83.5,25,11/4/1987 6:00,0.0,0.0,15,17,0.0,0.0,30.0,17.85596282,0.030049607000000002,9.266243887,54,25,25.7,-83.9,14,1987,11,4,118.1393566502677,19.709609699999998,0.029282467000000003,93.92916866830413,,,20,,,-5,,,,,0.0,,,,
7070,AL141987,            UNNAMED, TD,27.5,-83.0,20,11/4/1987 12:00,-5.0,0.0,16,17,0.0,0.0,30.0,16.70008687,0.030884598,9.266243887,54,25,26.7,-83.5,15,1987,11,4,101.79734304075774,17.85596282,0.030049607000000002,118.1393566502677,,,,,,,,,,,,,,,
7071,AL141988,            UNNAMED, TD,25.0,-74.5,30,8/13/1988 0:00,,,1,7,,,,,,,28,,,,,1988,8,3,,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7072,AL141988,            UNNAMED, TD,25.2,-75.3,30,8/13/1988 6:00,,,2,7,,,30.0,74.32062875,0.033122773,9.266243887,28,30,25.0,-74.5,1,1988,8,3,83.56893795896092,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7073,AL141988,            UNNAMED, TD,27.0,-78.0,30,8/13/1988 12:00,,,3,7,,,30.0,63.25319009,0.033911937999999996,9.266243887,28,30,25.2,-75.3,2,1988,8,3,335.76456327555593,74.32062875,0.033122773,83.56893795896092,30,30,30,30,,0,0,0,0,,0.0,0.0,0.0,0.0,
7074,AL141988,            UNNAMED, TD,28.5,-78.0,30,8/13/1988 18:00,,,4,7,0.0,0.0,30.0,34.5391244,0.030975507000000003,9.266243887,28,30,27.0,-78.0,3,1988,8,3,166.7923899668381,63.25319009,0.033911937999999996,335.76456327555593,30,30,30,,,0,0,0,,,0.0,0.0,0.0,,
7075,AL141988,            UNNAMED, TD,30.5,-79.5,30,8/14/1988 0:00,0.0,0.0,5,7,0.0,0.0,30.0,37.85556177,0.031156193,9.266243887,27,30,28.5,-78.0,4,1988,8,3,265.5686603379356,34.5391244,0.030975507000000003,166.7923899668381,30,,30,,,0,0,,,,0.0,0.0,,,
7076,AL141988,            UNNAMED, TD,30.5,-81.3,30,8/14/1988 6:00,0.0,0.0,6,7,0.0,0.0,30.0,34.64437261,0.032712992999999996,9.266243887,27,30,30.5,-79.5,5,1988,8,3,172.4539973389622,37.85556177,0.031156193,265.5686603379356,,,30,,,0,,,,,0.0,,,,
7077,AL141988,            UNNAMED, TD,30.5,-82.0,30,8/14/1988 12:00,0.0,0.0,7,7,0.0,0.0,30.0,32.42812971,0.033911937999999996,9.266243887,27,30,30.5,-81.3,6,1988,8,3,67.06604645829434,34.64437261,0.032712992999999996,172.4539973389622,,,,,,,,,,,,,,,
7078,AL141989,              JERRY, TD,19.4,-92.4,25,10/12/1989 12:00,,,1,18,,,,,,,31,,,,,1989,10,4,,,,,35,40,30,45,50,5,10,15,20,25,0.0,0.0,0.0,1.0,1.0
7079,AL141989,              JERRY, TD,19.8,-92.7,30,10/12/1989 18:00,,,2,18,,,25.0,138.658422,0.035365392,9.266243887,31,25,19.4,-92.4,1,1989,10,4,54.45964189105307,,,,40,45,35,50,55,5,10,15,20,25,0.0,0.0,0.0,1.0,1.0
7080,AL141989,              JERRY, TS,20.4,-93.0,35,10/13/1989 0:00,,,3,18,,,30.0,133.5747437,0.035365392,9.266243887,32,30,19.8,-92.7,2,1989,10,4,73.7055286613038,138.658422,0.035365392,54.45964189105307,45,50,40,55,55,5,10,15,20,20,0.0,0.0,0.0,1.0,1.0
7081,AL141989,              JERRY, TS,21.0,-93.2,40,10/13/1989 6:00,,,4,18,10.0,350.0,35.0,10.63916309,0.025337399,9.266243887,32,35,20.4,-93.0,3,1989,10,4,69.88508344435084,133.5747437,0.035365392,73.7055286613038,50,55,45,55,55,5,10,15,15,15,0.0,0.0,0.0,0.0,0.0
7082,AL141989,              JERRY, TS,21.7,-93.3,45,10/13/1989 12:00,20.0,0.0,5,18,10.0,400.0,40.0,11.93732785,0.025774907000000003,9.266243887,32,40,21.0,-93.2,4,1989,10,4,78.52239116086565,10.63916309,0.025337399,69.88508344435084,55,55,50,55,55,5,10,10,10,10,0.0,0.0,0.0,0.0,0.0
7083,AL141989,              JERRY, TS,22.6,-93.4,50,10/13/1989 18:00,20.0,0.0,6,18,10.0,450.0,45.0,12.32230684,0.026421719,9.266243887,32,45,21.7,-93.3,5,1989,10,4,100.60395626486805,11.93732785,0.025774907000000003,78.52239116086565,55,55,55,55,55,5,5,5,5,5,0.0,0.0,0.0,0.0,0.0
7084,AL141989,              JERRY, TS,23.5,-93.5,55,10/14/1989 0:00,20.0,0.0,7,18,10.0,500.0,50.0,14.92550038,0.02705694,9.266243887,33,50,22.6,-93.4,6,1989,10,4,100.5971068207714,12.32230684,0.026421719,100.60395626486805,55,55,55,55,55,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7085,AL141989,              JERRY, TS,24.2,-93.3,55,10/14/1989 6:00,15.0,0.0,8,18,10.0,550.0,55.0,16.76675152,0.027783011,9.266243887,33,55,23.5,-93.5,7,1989,10,4,80.45009304451285,14.92550038,0.02705694,100.5971068207714,55,55,55,55,60,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
7086,AL141989,              JERRY, TS,24.6,-93.1,55,10/14/1989 12:00,10.0,0.0,9,18,5.0,275.0,55.0,14.85035744,0.028692091,9.266243887,33,,24.2,-93.3,,1989,10,4,48.87185466875551,,,,55,55,55,60,65,0,0,0,5,10,0.0,0.0,0.0,0.0,0.0
7087,AL141989,              JERRY, TS,25.0,-92.8,55,10/14/1989 18:00,5.0,0.0,10,18,0.0,0.0,55.0,10.74013218,0.029572853,9.266243887,33,,24.6,-93.1,,1989,10,4,53.807875482523876,,,,55,60,55,65,75,0,0,5,10,20,0.0,0.0,0.0,0.0,1.0
7088,AL141989,              JERRY, TS,25.8,-93.1,55,10/15/1989 0:00,0.0,0.0,11,18,0.0,0.0,55.0,8.526313449,0.030237752000000003,9.266243887,34,,25.0,-92.8,,1989,10,4,93.92116767960118,,,,60,65,55,75,35,0,5,10,20,-20,0.0,0.0,0.0,1.0,0.0
7089,AL141989,              JERRY, TS,26.5,-93.4,55,10/15/1989 6:00,0.0,0.0,12,18,0.0,0.0,55.0,11.11949266,0.030609615,9.266243887,34,,25.8,-93.1,,1989,10,4,83.39746483937147,,,,65,75,60,35,,5,10,20,-20,,0.0,0.0,1.0,0.0,
7090,AL141989,              JERRY, TS,27.3,-94.0,60,10/15/1989 12:00,5.0,0.0,13,18,0.0,0.0,55.0,14.77384483,0.030975507000000003,9.266243887,34,,26.5,-93.4,,1989,10,4,107.01899328420328,,,,75,35,65,,,5,15,-25,,,0.0,0.0,0.0,,
7091,AL141989,              JERRY, HU,28.1,-94.6,65,10/15/1989 18:00,10.0,0.0,14,18,5.0,300.0,60.0,15.77468218,0.031689105,9.266243887,34,,27.3,-94.0,,1989,10,4,106.78204258359031,,,,35,,75,,,10,-30,,,,0.0,0.0,,,
7092,AL141989,              JERRY, HU,29.1,-95.0,75,10/16/1989 0:00,20.0,0.0,15,18,10.0,650.0,65.0,17.81660581,0.032293247000000004,9.266243887,35,,28.1,-94.6,,1989,10,4,117.85249224477054,,,,,,35,,,-40,,,,,0.0,,,,
7093,AL141989,              JERRY, TS,30.4,-94.9,35,10/16/1989 6:00,-20.0,0.0,16,18,15.0,1125.0,75.0,18.57083904,0.032960065,9.266243887,35,,29.1,-95.0,,1989,10,4,144.8753852145675,,,,,,,,,,,,,,,,,,
7094,AL141990,               LILI, HU,31.2,-55.9,65,10/11/1990 0:00,15.0,0.0,20,38,10.0,600.0,60.0,26.44342876,0.035635618,9.266243887,30,,31.3,-53.4,,1990,10,4,237.9095143103103,,,,65,65,65,65,65,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7095,AL141990,               LILI, HU,31.0,-58.7,65,10/11/1990 6:00,15.0,0.0,21,38,10.0,650.0,65.0,36.54251495,0.035702091,9.266243887,30,,31.2,-55.9,,1990,10,4,267.5137831030261,,,,65,65,65,65,65,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7096,AL141990,               LILI, HU,30.7,-61.3,65,10/11/1990 12:00,10.0,0.0,22,38,5.0,325.0,65.0,42.11778525,0.035898896,9.266243887,30,,31.0,-58.7,,1990,10,4,250.42740971040607,,,,65,65,65,65,65,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7097,AL141990,               LILI, HU,30.3,-64.1,65,10/11/1990 18:00,5.0,0.0,23,38,0.0,0.0,65.0,43.15809048,0.03583373,9.266243887,30,,30.7,-61.3,,1990,10,4,271.9189352081442,,,,65,65,65,65,65,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7098,AL141990,               LILI, HU,29.9,-66.4,65,10/12/1990 0:00,0.0,0.0,24,38,0.0,0.0,65.0,43.52862139,0.035702091,9.266243887,31,,30.3,-64.1,,1990,10,4,225.68270037653173,,,,65,65,65,65,65,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7099,AL141990,               LILI, HU,29.8,-68.5,65,10/12/1990 6:00,0.0,0.0,25,38,0.0,0.0,65.0,41.46611022,0.035501371000000004,9.266243887,31,,29.9,-66.4,,1990,10,4,202.8321565347136,,,,65,65,65,65,60,0,0,0,0,-5,0.0,0.0,0.0,0.0,0.0
7100,AL141990,               LILI, HU,30.2,-70.3,65,10/12/1990 12:00,0.0,0.0,26,38,0.0,0.0,65.0,35.59177252,0.035227691,9.266243887,31,,29.8,-68.5,,1990,10,4,178.94889059312413,,,,65,65,65,60,,0,0,0,-5,,0.0,0.0,0.0,0.0,
7101,AL141990,               LILI, HU,30.9,-71.4,65,10/12/1990 18:00,0.0,0.0,27,38,0.0,0.0,65.0,31.40264761,0.034947143,9.266243887,31,,30.2,-70.3,,1990,10,4,130.9721371493356,,,,65,60,65,,,0,0,-5,,,0.0,0.0,0.0,,
7102,AL141990,               LILI, HU,32.1,-72.1,65,10/13/1990 0:00,0.0,0.0,28,38,0.0,0.0,65.0,25.32944598,0.03487594,9.266243887,32,,30.9,-71.4,,1990,10,4,149.02604301522393,,,,60,,65,,,0,-5,,,,0.0,0.0,,,
7103,AL141990,               LILI, HU,33.2,-72.5,65,10/13/1990 6:00,0.0,0.0,29,38,0.0,0.0,65.0,22.66451285,0.035158197,9.266243887,32,,32.1,-72.1,,1990,10,4,127.91870625894555,,,,,,60,,50,-5,,,,-15,0.0,,,,0.0
7104,AL141990,               LILI, TS,34.3,-72.4,60,10/13/1990 12:00,-5.0,0.0,30,38,0.0,0.0,65.0,22.99635231,0.035635618,9.266243887,32,,33.2,-72.5,,1990,10,4,122.66332241815951,,,,,,,50,45,,,,-10,-15,,,,0.0,0.0
7105,AL141990,               LILI, TS,40.0,-67.5,50,10/14/1990 12:00,-10.0,0.0,34,38,0.0,0.0,65.0,28.77704646,0.038231736,9.266243887,33,,38.0,-69.7,,1990,10,4,292.5530543591355,,,,,,45,,,-5,,,,,0.0,,,,
7106,AL141990,               LILI, TS,42.4,-65.0,45,10/14/1990 18:00,-5.0,0.0,35,38,0.0,0.0,65.0,41.89784496,0.038708794,9.266243887,33,,40.0,-67.5,,1990,10,4,339.03241246650316,,,,,,,,,,,,,,,,,,
7107,AL141995,            UNNAMED, TD,17.9,-41.9,25,9/9/1995 12:00,,,1,17,,,,,,,2,,,,,1995,9,4,,,,,25,25,25,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7108,AL141995,            UNNAMED, TD,18.3,-43.3,25,9/9/1995 18:00,,,2,17,,,25.0,288.1256073,0.040370453,9.266243887,2,25,17.9,-41.9,1,1995,9,4,154.50906585389544,,,,25,25,25,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7109,AL141995,            UNNAMED, TD,18.7,-44.6,25,9/10/1995 0:00,,,3,17,,,25.0,276.80310739999993,0.040279541,9.266243887,1,25,18.3,-43.3,2,1995,9,4,144.11789922929967,288.1256073,0.040370453,154.50906585389544,25,25,25,25,30,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
7110,AL141995,            UNNAMED, TD,19.1,-46.1,25,9/10/1995 6:00,,,4,17,0.0,0.0,25.0,24.88294129,0.02365345,9.266243887,1,25,18.7,-44.6,3,1995,9,4,163.94753076783212,276.80310739999993,0.040279541,144.11789922929967,25,25,25,30,30,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0
7111,AL141995,            UNNAMED, TD,20.0,-47.8,25,9/10/1995 12:00,0.0,0.0,5,17,0.0,0.0,25.0,25.66901394,0.024109037000000003,9.266243887,1,25,19.1,-46.1,4,1995,9,4,204.31725834903605,24.88294129,0.02365345,163.94753076783212,25,30,25,30,30,0,0,5,5,5,0.0,0.0,0.0,0.0,0.0
7112,AL141995,            UNNAMED, TD,20.8,-49.3,25,9/10/1995 18:00,0.0,0.0,6,17,0.0,0.0,25.0,30.45904387,0.024559922999999997,9.266243887,1,25,20.0,-47.8,5,1995,9,4,179.8665253332398,25.66901394,0.024109037000000003,204.31725834903605,30,30,25,30,30,0,5,5,5,5,0.0,0.0,0.0,0.0,0.0
7113,AL141995,            UNNAMED, TD,21.7,-50.9,25,9/11/1995 0:00,0.0,0.0,7,17,0.0,0.0,25.0,32.01441732,0.025006021,9.266243887,0,25,20.8,-49.3,6,1995,9,4,193.67173575114376,30.45904387,0.024559922999999997,179.8665253332398,30,30,30,30,30,5,5,5,5,5,0.0,0.0,0.0,0.0,0.0
7114,AL141995,            UNNAMED, TD,22.6,-52.2,30,9/11/1995 6:00,5.0,0.0,8,17,0.0,0.0,25.0,31.12334394,0.025991782,9.266243887,0,25,21.7,-50.9,7,1995,9,4,167.15178835094508,32.01441732,0.025006021,193.67173575114376,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7115,AL141995,            UNNAMED, TD,23.4,-53.4,30,9/11/1995 12:00,5.0,0.0,9,17,5.0,150.0,30.0,30.02485179,0.026846505,9.266243887,0,,22.6,-52.2,,1995,9,4,151.6544177872459,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7116,AL141995,            UNNAMED, TD,24.3,-54.5,30,9/11/1995 18:00,5.0,0.0,10,17,5.0,150.0,30.0,26.56703523,0.027783011,9.266243887,0,,23.4,-53.4,,1995,9,4,150.0980965656298,,,,30,30,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
